,CNV_MIR335,CNV_JUND,CNV_FOXP2,CNV_TFAP2C,CNV_FOSL1,CNV_MIR16-2,CNV_PLAUR,MIR335,JUND,FOXP2,TFAP2C,FOSL1,MIR16-2,PLAUR,T0_MIR335,T0_JUND,T0_FOXP2,T0_TFAP2C,T0_FOSL1,T0_MIR16-2,T0_PLAUR
TE441T,0.974476973031607,2,2,3,2,0.990548829356944,2,6.306882,5.8040019151793,4.07895134139482,0.594548549550354,5.87307493222397,7.7473874,4.97223312380739,6.306882,5.8040019151793,4.07895134139482,0.594548549550354,5.87307493222397,7.7473874,4.97223312380739
KIJK,1.32923851391478,2,2,2,2,1.07975200836852,2,5.935931,5.29535569289167,2.56315813040281,0,4.26153081524341,5.970854,6.67496903062497,5.935931,5.29535569289167,2.56315813040281,0,4.26153081524341,5.970854,6.67496903062497
RERFLCAD2,0.698339266233699,2,2,4,6,1.01867934617595,3,5.7428145,3.66334461936609,0.0285691521967709,2.89917563048051,7.27360913223186,6.1381183,7.17552460108987,5.7428145,3.66334461936609,0.0285691521967709,2.89917563048051,7.27360913223186,6.1381183,7.17552460108987
NCIH727,1.10672746667301,4,3,3,4,0.798077081727104,2,6.0031524,6.13483699344912,1.4541758931858,2.18903382439002,5.6406787642337,7.263786,3.92789645372882,6.0031524,6.13483699344912,1.4541758931858,2.18903382439002,5.6406787642337,7.263786,3.92789645372882
ONS76,1.43763755343747,5,5,6,4,1.14520033700458,2,5.790251,4.87430516598223,0.879705766282288,2.19534759832222,4.36946648365072,6.1020284,3.71918344048179,5.790251,4.87430516598223,0.879705766282288,2.19534759832222,4.36946648365072,6.1020284,3.71918344048179
KYSE30,0.947041794041855,3,3,3,3,1.07273966356849,3,5.7758408,7.14954390870909,0.070389327891398,4.55090066464752,4.69988472869748,5.8524985,5.44956137461324,5.7758408,7.14954390870909,0.070389327891398,4.55090066464752,4.69988472869748,5.8524985,5.44956137461324
HSC3,0.786271790459013,2,2,3,5,1.16643021776813,2,6.4022446,2.13093086982645,0.0143552929770701,2.88557436437143,9.10637972944192,6.226894,5.69849632031307,6.4022446,2.13093086982645,0.0143552929770701,2.88557436437143,9.10637972944192,6.226894,5.69849632031307
NCIH1105,1.28218105740151,2,2,2,2,1.86723045879214,2,6.0643654,6.3671963100259,1.65992455840238,0.0285691521967709,0.31034012061215,6.0643654,6.28798935040895,6.0643654,6.3671963100259,1.65992455840238,0.0285691521967709,0.31034012061215,6.0643654,6.28798935040895
NCIH2023,1.0762401247838,2,3,3,2,1.15869430946228,4,6.035624,5.47476049957678,1.52105073690096,3.10097764772482,4.8870377914192,6.035624,4.89384755813292,6.035624,5.47476049957678,1.52105073690096,3.10097764772482,4.8870377914192,6.035624,4.89384755813292
SEM,1.03340086752684,2,2,2,2,1.03211233350746,2,6.0424256,5.75060650483559,1.11103131238874,0.0976107966264223,1.41683974191283,6.1912074,5.25927248703759,6.0424256,5.75060650483559,1.11103131238874,0.0976107966264223,1.41683974191283,6.1912074,5.25927248703759
CAMA1,1.64011843793852,2,2,2,3,1.14123824482911,2,6.263973,6.21412480535285,2.64154602908752,5.13791332208841,0.422233000683048,8.947052,2.06004738366994,6.263973,6.21412480535285,2.64154602908752,5.13791332208841,0.422233000683048,8.947052,2.06004738366994
KYSE70,1.04058873898958,2,3,3,3,1.24521943566144,2,5.808385,5.45713459431804,0.0143552929770701,0.575312330687437,3.36036427654347,5.9841337,2.88166461932035,5.808385,5.45713459431804,0.0143552929770701,0.575312330687437,3.36036427654347,5.9841337,2.88166461932035
NCIH2126,1.53762105871352,3,5,4,4,0.975761184822502,3,7.116552,5.52105073690096,2.18586654531133,5.88337643667284,2.33628338786443,8.665016,6.80812758745546,7.116552,5.52105073690096,2.18586654531133,5.88337643667284,2.33628338786443,8.665016,6.80812758745546
DAUDI,1.04268255804208,2,2,2,2,1.002845945476,2,5.8962717,5.3110671022556,0.0143552929770701,0.0285691521967709,0.286881147788162,5.9641676,0.903038270112912,5.8962717,5.3110671022556,0.0143552929770701,0.0285691521967709,0.286881147788162,5.9641676,0.903038270112912
LXF289,1.01564765915991,3,3,2,4,1.00291545986912,6,6.1085243,6.05701696536554,0.55581615506164,0.659924558402378,7.44136727845972,6.559339,7.18189764310839,6.1085243,6.05701696536554,0.55581615506164,0.659924558402378,7.44136727845972,6.559339,7.18189764310839
A2058,1.32537443792944,2,3,2,2,0.936077575335092,2,5.7489977,4.61470984411521,0.0285691521967709,3.29865831556452,7.4920133868738,5.846995,5.93593113975227,5.7489977,4.61470984411521,0.0285691521967709,3.29865831556452,7.4920133868738,5.846995,5.93593113975227
NCIH810,0.829262063756145,2,4,2,2,1.64935276883574,3,6.342697,6.83668159332712,4.83541884047548,0.0285691521967709,0.748461233004036,7.1262913,0.333423733725192,6.342697,6.83668159332712,4.83541884047548,0.0285691521967709,0.748461233004036,7.1262913,0.333423733725192
SHP77,1.01374865476432,2,2,4,2,1.01269518698262,2,6.3893948,5.64212391615349,3.27202318906105,0.0565835283663675,0.687060688339892,5.892391,3.89336221076387,6.3893948,5.64212391615349,3.27202318906105,0.0565835283663675,0.687060688339892,5.892391,3.89336221076387
RERFLCAD1,1.17600973268276,3,4,3,4,1.18780663784097,3,6.614121,5.70984201927331,1.85996954822103,2.28392177230762,7.48139582415413,5.8858185,6.82298501854688,6.614121,5.70984201927331,1.85996954822103,2.28392177230762,7.48139582415413,5.8858185,6.82298501854688
BFTC909,1.33219013152361,2,3,3,2,1.50430801846119,2,6.8427277,4.62175885670973,0.773996325111173,2.76341157447001,7.78509277130042,6.1558304,8.0897417714951,6.8427277,4.62175885670973,0.773996325111173,2.76341157447001,7.78509277130042,6.1558304,8.0897417714951
KATOIII,1.26015395427874,2,4,5,4,1.40512648198744,4,6.0693154,3.96716860753263,0.0285691521967709,0.0285691521967709,6.94192792470872,6.2800283,5.06695024392463,6.0693154,3.96716860753263,0.0285691521967709,0.0285691521967709,6.94192792470872,6.2800283,5.06695024392463
BICR22,1.02654722619228,2,2,2,3,3.06715271315235,2,6.2889123,5.14404636961671,0,2.28392177230762,4.44559429134118,6.4302855,5.52606881166759,6.2889123,5.14404636961671,0,2.28392177230762,4.44559429134118,6.4302855,5.52606881166759
MCAS,0.850156295206804,2,2,2,2,1.11581666216188,2,5.995711,4.78240856492737,0.0143552929770701,1.51601514700366,7.47224405239115,5.868884,6.50016467949217,5.995711,4.78240856492737,0.0143552929770701,1.51601514700366,7.47224405239115,5.868884,6.50016467949217
HLFA,1.00514246646013,2,2,2,2,1.00256793608221,2,6.521522,5.99412711400313,0.250961573533219,0.641546029087524,7.52880570651973,5.9793396,6.68692066843966,6.521522,5.99412711400313,0.250961573533219,0.641546029087524,7.52880570651973,5.9793396,6.68692066843966
CL40,0.969491396044063,2,2,2,2,0.958599438492977,2,7.453929,5.04351949366274,0.613531652917927,1.16349873228288,4.83945576522463,5.936638,5.46368784220126,7.453929,5.04351949366274,0.613531652917927,1.16349873228288,4.83945576522463,5.936638,5.46368784220126
HS695T,1.82589018558348,3,5,6,2,1.19408041685859,3,6.236684,5.27909980213375,0.622930350920177,6.57500972029495,7.49241403533673,5.91934,4.25323293853803,6.236684,5.27909980213375,0.622930350920177,6.57500972029495,7.49241403533673,5.91934,4.25323293853803
NCIH446,0.895211205511434,4,3,3,3,1.24772500205981,4,6.036943,5.89360490485829,3.31614574229336,0.124328135002202,1.16992500144231,8.153704,5.16832111573972,6.036943,5.89360490485829,3.31614574229336,0.124328135002202,1.16992500144231,8.153704,5.16832111573972
BFTC905,1.08342553585592,3,3,3,6,1.48380345001631,2,5.90665,6.12763327972587,0.0143552929770701,3.90592847817314,7.50414365228547,6.3085213,6.11290859962941,5.90665,6.12763327972587,0.0143552929770701,3.90592847817314,7.50414365228547,6.3085213,6.11290859962941
COLO668,1.02150764408436,2,3,3,3,0.957072419886758,2,5.825277,5.28762004411207,2.16992500144231,0.176322772640463,1.61353165291793,6.111866,1.10433665981474,5.825277,5.28762004411207,2.16992500144231,0.176322772640463,1.61353165291793,6.111866,1.10433665981474
NB1,1.1357930587018,2,2,2,1,0.596295766805843,1,6.1586604,6.44111824453277,0.0143552929770701,0.0565835283663675,3.06004738366994,6.318859,4.64961545906341,6.1586604,6.44111824453277,0.0143552929770701,0.0565835283663675,3.06004738366994,6.318859,4.64961545906341
COLO679,1.98880247928557,2,3,3,2,1.0401560602785,2,6.3819757,4.89530262133331,0.613531652917927,0.214124805352847,4.762880292917,5.840715,4.27724089833207,6.3819757,4.89530262133331,0.613531652917927,0.214124805352847,4.762880292917,5.840715,4.27724089833207
L540,1.41342957324635,4,4,4,3,1.07326028639345,3,5.9692426,6.3177743728041,0.0976107966264223,0.0426443374084937,2.93168305705981,6.2494454,4.75808993420181,5.9692426,6.3177743728041,0.0976107966264223,0.0426443374084937,2.93168305705981,6.2494454,4.75808993420181
SNU738,1.22264027769207,4,5,7,4,1.22476078859744,7,5.905688,5.71094415457587,0.27500704749987,3.44228003525258,5.76473892302338,6.101398,5.74173662382664,5.905688,5.71094415457587,0.27500704749987,3.44228003525258,5.76473892302338,6.101398,5.74173662382664
HUH28,0.852457609759591,3,2,4,2,1.19060924338969,3,6.5581145,6.4947356048628,0.0143552929770701,0.111031312388744,5.42189651204225,6.921841,6.6979405826171,6.5581145,6.4947356048628,0.0143552929770701,0.111031312388744,5.42189651204225,6.921841,6.6979405826171
KYSE410,0.956210398660747,2,3,4,2,1.41922172574489,3,6.969703,2.90110824301451,0.250961573533219,4.11270013274936,5.68369645430651,6.065012,4.96439863220318,6.969703,2.90110824301451,0.250961573533219,4.11270013274936,5.68369645430651,6.065012,4.96439863220318
SKMEL30,1.11295865547249,3,4,5,5,1.12225459244187,3,5.9283705,4.87528859822269,0.0143552929770701,3.85897561429202,7.82311243696523,6.533875,4.31251996747495,5.9283705,4.87528859822269,0.0143552929770701,3.85897561429202,7.82311243696523,6.533875,4.31251996747495
SKOV3,0.555284873052928,2,1,2,2,1.10672746667301,2,6.0916996,6.58781501278806,0.871843648509318,0.238786859587117,6.20026107981327,7.519086,4.37364821133469,6.0916996,6.58781501278806,0.871843648509318,0.238786859587117,6.20026107981327,7.519086,4.37364821133469
COLO783,1.41391951550378,3,4,5,3,1.10167600497128,3,6.138323,5.36071542539293,0.321928094887362,5.89627184880738,7.14098310487842,7.538926,3.35895882583233,6.138323,5.36071542539293,0.321928094887362,5.89627184880738,7.14098310487842,7.538926,3.35895882583233
T3M10,1.10068374139672,2,2,2,2,1.12396725068121,2,5.9276595,5.78424222205778,0.070389327891398,0.799087306074004,6.60481264994841,8.292091,6.93910901304242,5.9276595,5.78424222205778,0.070389327891398,0.799087306074004,6.60481264994841,8.292091,6.93910901304242
KMH2,0.407705690977303,4,2,2,3,1.323630095659,2,6.062424,6.11040500673928,3.08576455377831,1.93734439215023,3.69932952567316,7.1754246,1.51601514700366,6.062424,6.11040500673928,3.08576455377831,1.93734439215023,3.69932952567316,7.1754246,1.51601514700366
NCIH524,0.94409241915025,3,2,3,2,1.43325965735477,2,6.3043284,6.38284014447524,1.65535182861255,0.925999418556223,0.250961573533219,5.8651767,1.10433665981474,6.3043284,6.38284014447524,1.65535182861255,0.925999418556223,0.250961573533219,5.8651767,1.10433665981474
RPMI8226,1.35228571426821,3,4,3,4,1.85845016198644,2,5.874059,5.20398416585599,3.07724299893246,2.48542682717024,2.15380533607904,5.990728,2.10768786931437,5.874059,5.20398416585599,3.07724299893246,2.48542682717024,2.15380533607904,5.990728,2.10768786931437
BT483,1.31266611117376,1,2,3,2,1.08095015593629,2,6.011227,5.79129314859221,0.0285691521967709,6.33913738491959,0.641546029087524,6.484138,1.94860084749336,6.011227,5.79129314859221,0.0285691521967709,6.33913738491959,0.641546029087524,6.484138,1.94860084749336
LN18,1.40415285999877,2,3,3,3,0.849390571781212,2,7.429532,4.69543711040537,0.31034012061215,4.2364926183813,6.79545527204412,7.801094,4.89481776330794,7.429532,4.69543711040537,0.31034012061215,4.2364926183813,6.79545527204412,7.801094,4.89481776330794
SW403,1.0359109571955,2,3,5,3,1.37983905474336,2,7.207112,5.11727946005392,0.0285691521967709,0.7311832415722,2.9429835981871,6.4549985,3.6724253419715,7.207112,5.11727946005392,0.0285691521967709,0.7311832415722,2.9429835981871,6.4549985,3.6724253419715
EJM,1.67725262314543,4,5,4,4,1.02612038596803,3,6.0323215,6.02347715183043,1.61353165291793,4.09929520433777,0.400537929583729,6.0470147,0.516015147003665,6.0323215,6.02347715183043,1.61353165291793,4.09929520433777,0.400537929583729,6.0470147,0.516015147003665
SKMEL24,1.57385213003217,2,3,2,2,1.06061422264447,2,6.0581,5.33949373790173,0.895302621333307,5.66391384211598,8.43325159022404,6.892148,6.85012431429571,6.0581,5.33949373790173,0.895302621333307,5.66391384211598,8.43325159022404,6.892148,6.85012431429571
KYSE140,0.83996434822995,4,4,2,3,1.59515874119253,3,6.1860647,4.99050111136325,0.214124805352847,3.54349588342577,4.27127625917593,6.39592,3.74523733212975,6.1860647,4.99050111136325,0.214124805352847,3.54349588342577,4.27127625917593,6.39592,3.74523733212975
KYSE510,0.85435051977191,3,3,5,4,1.07930304549801,4,5.6842575,5.93663793900257,0.321928094887362,4.5909612413426,4.25171909260596,5.904725,4.08065766334522,5.6842575,5.93663793900257,0.321928094887362,4.5909612413426,4.25171909260596,5.904725,4.08065766334522
CAL12T,0.824562067919723,2,2,4,3,1.28084863991525,2,6.2185874,4.86096279785812,0.0143552929770701,4.4154882710497,7.40828727671226,7.3136992,6.55918586578773,6.2185874,4.86096279785812,0.0143552929770701,4.4154882710497,7.40828727671226,7.3136992,6.55918586578773
WM793,1.55703351648261,2,4,4,2,0.92069805250574,2,6.0074196,5.31650781910311,0.941106310946432,6.34784279363816,8.51404333596374,6.1709266,7.99288170325678,6.0074196,5.31650781910311,0.941106310946432,6.34784279363816,8.51404333596374,6.1709266,7.99288170325678
ZR7530,0.823476851222832,1,2,2,2,1.09512837667751,2,5.9886847,5.23764019503539,0.0143552929770701,4.51222688651396,0.526068811667588,6.026579,1.50080205305716,5.9886847,5.23764019503539,0.0143552929770701,4.51222688651396,0.526068811667588,6.026579,1.50080205305716
HUNS1,0.486968379025872,2,1,2,2,1.02335024731233,2,6.245077,4.66220549965362,0.0840642647884745,0.0143552929770701,0.594548549550354,6.1043367,0.411426245726465,6.245077,4.66220549965362,0.0840642647884745,0.0143552929770701,0.594548549550354,6.1043367,0.411426245726465
NCIH1436,1.03132568711013,2,2,2,2,1.44673431200625,2,5.9210076,6.98447542490412,1.32768736417605,0.0285691521967709,0.584962500721156,6.0419874,5.36527259976453,5.9210076,6.98447542490412,1.32768736417605,0.0285691521967709,0.584962500721156,6.0419874,5.36527259976453
HEC50B,1.32051436892402,2,3,4,3,0.931223905927428,2,6.3522644,3.76234881564413,0.933572638261024,3.03210084316702,8.58349651900033,7.552669,7.10234318974905,6.3522644,3.76234881564413,0.933572638261024,3.03210084316702,8.58349651900033,7.552669,7.10234318974905
CAL27,1.04412902537584,2,2,3,4,1.35914558614015,2,6.229588,4.21101219348551,0.432959407276106,4.00360223668019,5.0071955014042,8.173927,4.60940039000643,6.229588,4.21101219348551,0.432959407276106,4.00360223668019,5.0071955014042,8.173927,4.60940039000643
RH30,0.91586064286245,4,5,5,4,0.949802856386761,5,5.877744,5.93262815702213,3.0703893278914,0.0565835283663675,5.97659276223859,6.021702,4.90352037372338,5.877744,5.93262815702213,3.0703893278914,0.0565835283663675,5.97659276223859,6.021702,4.90352037372338
UMUC1,1.12054454388555,3,3,4,3,1.18780663784097,3,5.882154,3.80632405739003,0.070389327891398,3.50080205305716,4.71259578044703,6.284477,5.39917109381982,5.882154,3.80632405739003,0.070389327891398,3.50080205305716,4.71259578044703,6.284477,5.39917109381982
GCT,0.8808083190307,3,2,4,4,1.06828752909931,2,6.0578833,4.49569516262407,0.22650852980868,3.46988597627446,8.96958798089728,6.334318,7.08640164588003,6.0578833,4.49569516262407,0.22650852980868,3.46988597627446,8.96958798089728,6.334318,7.08640164588003
YD15,1.02604926318774,3,3,4,4,1.44934394231961,2,6.7324047,4.85698568978221,0.0976107966264223,2.71369581484336,7.66554910759626,6.139142,4.23802251782572,6.7324047,4.85698568978221,0.0976107966264223,2.71369581484336,7.66554910759626,6.139142,4.23802251782572
NCIH322,0.431251087503959,2,1,4,3,1.33468565633012,2,5.9236245,4.60821785302146,0.0565835283663675,5.01435529297707,7.61500424163503,7.431038,5.9429835981871,5.9236245,4.60821785302146,0.0565835283663675,5.01435529297707,7.61500424163503,7.431038,5.9429835981871
AMO1,1.13461276476168,2,2,2,1,1.04789923837507,2,5.7665954,5.25550073314839,0.356143810225275,0.0840642647884745,1.05658352836637,7.6937656,1.58976348698498,5.7665954,5.25550073314839,0.356143810225275,0.0840642647884745,1.05658352836637,7.6937656,1.58976348698498
SCABER,0.96332866456081,3,3,4,6,1.26575659397028,4,6.129695,4.03826057517535,0.0426443374084937,3.08236196955747,7.34731131636528,6.7950654,5.51159454153741,6.129695,4.03826057517535,0.0426443374084937,3.08236196955747,7.34731131636528,6.7950654,5.51159454153741
HCC366,1.22561002237291,2,3,4,5,1.19110450683381,3,5.870611,5.13750352374993,0.176322772640463,2.88362081628567,8.62267416783491,5.798828,7.41726181705726,5.870611,5.13750352374993,0.176322772640463,2.88362081628567,8.62267416783491,5.798828,7.41726181705726
NCIH2087,1.22026966384252,2,4,2,4,1.11558465873257,1,6.104127,5.35508676166836,2.18586654531133,2.88362081628567,7.32264926213102,7.116032,5.19416586852982,6.104127,5.35508676166836,2.18586654531133,2.88362081628567,7.32264926213102,7.116032,5.19416586852982
SW480,1.19847515375849,2,3,4,3,1.56189773895251,3,6.04636,2.85798099512757,0.0143552929770701,2.05658352836637,6.47346223623528,5.991182,6.14832404248008,6.04636,2.85798099512757,0.0143552929770701,2.05658352836637,6.47346223623528,5.991182,6.14832404248008
HARA,1.31257512724566,3,4,3,3,1.52625920896056,2,5.864434,3.53605290024021,2.15704371014558,2.56315813040281,5.75087443965685,5.7210994,4.02945288578697,5.864434,3.53605290024021,2.15704371014558,2.56315813040281,5.75087443965685,5.7210994,4.02945288578697
DMS454,1.43893358001082,4,4,4,3,1.39426036878436,3,6.46679,6.19613488076516,1.70043971814109,0.0565835283663675,0.545968369105293,6.163499,1.09761079662642,6.46679,6.19613488076516,1.70043971814109,0.0565835283663675,0.545968369105293,6.163499,1.09761079662642
NCIH1373,1.06592061749445,2,4,2,3,1.59239693534604,2,6.361593,4.66959375118833,1.11769504266975,1.30451104180995,8.81771917819501,6.528415,6.18586654531133,6.361593,4.66959375118833,1.11769504266975,1.30451104180995,8.81771917819501,6.528415,6.18586654531133
FADU,1.00583941964448,1,2,2,4,1.90752240171851,1,5.9262366,3.94766615679601,0.27500704749987,3.87970576628229,5.67355642399014,5.886062,2.24488705912353,5.9262366,3.94766615679601,0.27500704749987,3.87970576628229,5.67355642399014,5.886062,2.24488705912353
HGC27,1.3464867190335,5,3,3,3,0.679148985707263,2,6.11624,6.29957437060887,2.17951105027151,0.495695162624069,0.238786859587117,5.9567537,2.58496250072116,6.11624,6.29957437060887,2.17951105027151,0.495695162624069,0.238786859587117,5.9567537,2.58496250072116
JHH7,1.31075677242694,3,4,4,4,1.05161017053029,3,5.9884577,5.57591736111815,2.20789285164133,0.0426443374084937,0.641546029087524,6.6448655,2.40053792958373,5.9884577,5.57591736111815,2.20789285164133,0.0426443374084937,0.641546029087524,6.6448655,2.40053792958373
MDAMB468,1.06991782890028,2,2,2,2,1.09414201045664,2,6.0441756,5.57076649652761,0.150559676575381,5.33735429849697,4.78083500173823,8.187599,5.59604063267114,6.0441756,5.57076649652761,0.150559676575381,5.33735429849697,4.78083500173823,8.187599,5.59604063267114
HS698T,1.064960558278,2,2,2,2,0.995021772951114,2,7.049086,6.28392177230762,0,0.0143552929770701,6.18566835930362,6.734439,6.30268461411838,7.049086,6.28392177230762,0,0.0143552929770701,6.18566835930362,6.734439,6.30268461411838
MORCPR,0.862860954179277,1,1,1,1,0.849037393619622,1,5.9664764,6.16872225436066,0.516015147003665,4.50080205305716,3.88655014732434,6.0415497,2.95791459863298,5.9664764,6.16872225436066,0.516015147003665,4.50080205305716,3.88655014732434,6.0415497,2.95791459863298
NCIH1435,1.13123604882053,1,2,2,2,0.634943444763155,2,6.034524,4.66902676550963,0.0143552929770701,3.73552217729654,6.55305325276641,6.034524,6.10475598696226,6.034524,4.66902676550963,0.0143552929770701,3.73552217729654,6.55305325276641,6.034524,6.10475598696226
NCIH661,1.21798806802083,1,2,2,1,0.97975979762333,1,6.5765224,5.32445060465607,4.45154083301783,5.26153081524341,5.27649666564036,6.42425,6.03254169727004,6.5765224,5.32445060465607,4.45154083301783,5.26153081524341,5.27649666564036,6.42425,6.03254169727004
KYSE150,0.985822627121365,3,3,4,3,1.00632757439246,3,6.4095607,7.05430584523653,0,4.31759350462347,6.83263688756687,6.059182,4.10685079645022,6.4095607,7.05430584523653,0,4.31759350462347,6.83263688756687,6.059182,4.10685079645022
CAL51,1.02094135699225,2,2,2,2,0.988422666480253,2,7.2956314,5.60999129521268,0.150559676575381,0.356143810225275,1.67807190511264,5.905447,2.24184018356467,7.2956314,5.60999129521268,0.150559676575381,0.356143810225275,1.67807190511264,5.905447,2.24184018356467
CAL851,1.56764620407289,2,3,3,3,1.83083274459241,3,5.9588428,3.57167680997093,0.0143552929770701,2.50842865253186,6.76712507726907,7.857546,5.93663793900257,5.9588428,3.57167680997093,0.0143552929770701,2.50842865253186,6.76712507726907,7.857546,5.93663793900257
KNS62,0.804575660353042,2,2,4,3,1.24418412188682,2,7.0889473,2.95046841415012,0.37851162325373,2.87578006306849,5.48542682717024,7.160174,4.23802251782572,7.0889473,2.95046841415012,0.37851162325373,2.87578006306849,5.48542682717024,7.160174,4.23802251782572
HCC1954,1.1350847350817,4,5,7,4,0.921911391894564,5,6.064581,5.24336442569366,0.124328135002202,6.14200491598488,4.39094277280254,7.2862344,6.33217085041511,6.064581,5.24336442569366,0.124328135002202,6.14200491598488,4.39094277280254,7.2862344,6.33217085041511
NCIH358,0.897510050667261,2,3,4,4,0.941870095858957,3,6.3228297,5.41920177384876,0.765534746362977,3.29572302453997,7.10946503817032,6.3228297,5.97727992349992,6.3228297,5.41920177384876,0.765534746362977,3.29572302453997,7.10946503817032,6.3228297,5.97727992349992
KMBC2,1.22476078859744,1,2,2,2,1.3357962784804,1,5.9085727,6.52575569282949,0.454175893185802,3.78764141448333,4.40053792958373,5.928607,4.31686980506433,5.9085727,6.52575569282949,0.454175893185802,3.78764141448333,4.40053792958373,5.928607,4.31686980506433
DBTRG05MG,1.3829030325086,4,5,6,4,1.1189922155436,4,5.986866,4.36806987653208,0.565597175854225,4.19692173382033,6.95745033634712,7.863319,5.94321808742628,5.986866,4.36806987653208,0.565597175854225,4.19692173382033,6.95745033634712,7.863319,5.94321808742628
COLO684,1.29396626023547,3,3,3,2,0.907959593200086,3,5.9845896,7.63872551002514,4.17472598770613,0.0285691521967709,1.76977173924945,7.2717433,4.81557542886257,5.9845896,7.63872551002514,4.17472598770613,0.0285691521967709,1.76977173924945,7.2717433,4.81557542886257
KYSE450,0.862860954179277,2,2,3,3,1.46185477824875,2,6.3134274,5.18705508996806,1.44360665147561,2.17312743348066,5.51633038682594,5.9210076,1.95977015521147,6.3134274,5.18705508996806,1.44360665147561,2.17312743348066,5.51633038682594,5.9210076,1.95977015521147
NCIH1048,0.991373087462662,2,2,2,2,0.981050971370041,2,5.941341,5.42290574261218,2.30158764660319,3.80012335282653,1.83592407425438,5.9793396,4.8073549220576,5.941341,5.42290574261218,2.30158764660319,3.80012335282653,1.83592407425438,5.9793396,4.8073549220576
CHAGOK1,1.4142135623731,2,3,4,2,1.40337444816352,3,5.950935,5.89433274227769,1.48542682717024,4.71699089440494,1.1243281350022,6.268846,2.95046841415012,5.950935,5.89433274227769,1.48542682717024,4.71699089440494,1.1243281350022,6.268846,2.95046841415012
HCC1195,1.60036391025212,1,5,2,2,1.30450276312972,3,5.824768,4.77978500530113,0.124328135002202,4.1554254317472,3.6959938131099,5.907131,8.34629210400153,5.824768,4.77978500530113,0.124328135002202,4.1554254317472,3.6959938131099,5.907131,8.34629210400153
NCIH1568,0.713210575231217,3,2,4,3,1.12826033979354,3,6.1212225,6.99050111136325,3.28095631383106,5.661350569234,2.28983446517751,6.2057443,5.48992821940518,6.1212225,6.99050111136325,3.28095631383106,5.661350569234,2.28983446517751,6.2057443,5.48992821940518
NCIH1930,1.25283810682638,2,4,4,3,1.02818509254595,3,6.331096,4.80012335282653,1.36737106564853,0.0426443374084937,0.678071905112638,6.3059707,4.6507645591169,6.331096,4.80012335282653,1.36737106564853,0.0426443374084937,0.678071905112638,6.3059707,4.6507645591169
NCIH510,0.78774467387957,3,2,3,3,1.18468212024959,3,5.800382,6.9126498648972,2.24184018356467,0.0565835283663675,0.678071905112638,6.0496306,0.903038270112912,5.800382,6.9126498648972,2.24184018356467,0.0565835283663675,0.678071905112638,6.0496306,0.903038270112912
KYSE270,0.713606172823516,1,1,2,2,2.61190061105795,2,5.983678,3.71808758396052,0.070389327891398,2.71589337054761,5.56132613645392,6.017031,4.38887833881199,5.983678,3.71808758396052,0.070389327891398,2.71589337054761,5.56132613645392,6.017031,4.38887833881199
RS411,1.30767134853676,2,2,2,2,0.997922718999051,2,5.904243,4.73443866613717,0,0.36737106564853,0.963474123974886,5.943218,4.8171115727957,5.904243,4.73443866613717,0,0.36737106564853,0.963474123974886,5.943218,4.8171115727957
NCIH2347,1.08335044112298,1,2,2,2,1.31987380676974,2,6.326609,5.4905701304462,0.0143552929770701,3.27202318906105,7.99627574898989,6.0759606,6.98013957763916,6.326609,5.4905701304462,0.0143552929770701,3.27202318906105,7.99627574898989,6.0759606,6.98013957763916
MDAMB415,1.00479417098528,1,2,2,2,1.39484034596502,2,5.946029,5.97407036702403,0.298658315564515,4.1168637576909,2.25398926623079,5.9685516,3.86195536414487,5.946029,5.97407036702403,0.298658315564515,4.1168637576909,2.25398926623079,5.9685516,3.86195536414487
EB1,1.00849225191659,2,2,2,2,0.997784387123889,2,5.8928766,5.56163163037584,0.0143552929770701,0.0285691521967709,0.238786859587117,6.0148015,0.575312330687437,5.8928766,5.56163163037584,0.0143552929770701,0.0285691521967709,0.238786859587117,6.0148015,0.575312330687437
HCC15,1.17968362467416,1,2,1,3,0.66544899660367,2,6.3945484,3.42223300068305,0.0840642647884745,3.49697358099828,6.39403389536778,6.2045712,7.26744216217444,6.3945484,3.42223300068305,0.0840642647884745,3.49697358099828,6.39403389536778,6.2045712,7.26744216217444
MFE296,1.01522535099568,2,2,2,2,0.941152229505068,2,6.8588514,4.73984810269933,0.137503523749935,2.22032995487956,4.43962313755712,6.163096,3.55581615506164,6.8588514,4.73984810269933,0.137503523749935,2.22032995487956,4.43962313755712,6.163096,3.55581615506164
AGS,0.97488233089739,2,2,3,2,0.981391036652855,4,5.9786534,5.14974711950468,0,0.0285691521967709,4.37851162325373,6.139961,5.25209770303744,5.9786534,5.14974711950468,0,0.0285691521967709,4.37851162325373,6.139961,5.25209770303744
MELJUSO,1.34396912922271,2,3,3,2,1.31102936497633,3,6.089371,4.87381319835909,0.22650852980868,5.20398416585599,8.11623997946937,6.5456595,5.92955431573285,6.089371,4.87381319835909,0.22650852980868,5.20398416585599,8.11623997946937,6.5456595,5.92955431573285
IGR1,1.71522756940904,3,4,3,2,0.953761200859253,3,5.8374386,4.81352468929781,0.124328135002202,1.29865831556451,5.24944534108584,6.3119755,4.67355642399014,5.8374386,4.81352468929781,0.124328135002202,1.29865831556451,5.24944534108584,6.3119755,4.67355642399014
