time, species_1, species_2, species_3
4.8, 6.17521e-11, 2.9805e-11, 8.44218e-12
4.9, 6.11361e-11, 3.01189e-11, 8.7444e-12
5, 6.0525e-11, 3.0441e-11, 9.03333e-12
5.1, 5.98873e-11, 3.07748e-11, 9.33721e-12
5.2, 5.93244e-11, 3.10521e-11, 9.62282e-12
5.3, 5.87167e-11, 3.13111e-11, 9.97154e-12
5.4, 5.81305e-11, 3.15835e-11, 1.02854e-11
5.5, 5.75526e-11, 3.18143e-11, 1.06324e-11
5.6, 5.6993e-11, 3.20218e-11, 1.09845e-11
5.7, 5.64517e-11, 3.2241e-11, 1.13066e-11
5.8, 5.5912e-11, 3.2432e-11, 1.16553e-11
5.9, 5.5369e-11, 3.26246e-11, 1.20057e-11
6, 5.47662e-11, 3.2877e-11, 1.23561e-11
6.1, 5.4195e-11, 3.31078e-11, 1.26965e-11
6.2, 5.36504e-11, 3.33171e-11, 1.30319e-11
6.3, 5.31024e-11, 3.35412e-11, 1.33557e-11
6.4, 5.2571e-11, 3.37372e-11, 1.36911e-11
6.5, 5.20845e-11, 3.38883e-11, 1.40266e-11
6.6, 5.16046e-11, 3.40029e-11, 1.43919e-11
6.7, 5.1118e-11, 3.41291e-11, 1.47522e-11
6.8, 5.06049e-11, 3.42851e-11, 1.51092e-11
6.9, 5.01034e-11, 3.44197e-11, 1.54762e-11
7, 4.968e-11, 3.44811e-11, 1.58382e-11
7.1, 4.91802e-11, 3.46422e-11, 1.6177e-11
7.2, 4.87518e-11, 3.47252e-11, 1.65224e-11
7.3, 4.82835e-11, 3.48448e-11, 1.68711e-11
7.4, 4.78268e-11, 3.4951e-11, 1.72215e-11
7.5, 4.72789e-11, 3.51171e-11, 1.76034e-11
7.6, 4.68438e-11, 3.51785e-11, 1.7977e-11
7.7, 4.63523e-11, 3.53512e-11, 1.82958e-11
7.8, 4.58956e-11, 3.54425e-11, 1.86611e-11
7.9, 4.54838e-11, 3.5494e-11, 1.90215e-11
8, 4.50587e-11, 3.55654e-11, 1.93752e-11
8.1, 4.46187e-11, 3.56551e-11, 1.97255e-11
8.2, 4.41255e-11, 3.57979e-11, 2.00759e-11
8.3, 4.36439e-11, 3.59291e-11, 2.04263e-11
8.4, 4.32886e-11, 3.59025e-11, 2.08082e-11
8.5, 4.28469e-11, 3.59972e-11, 2.11553e-11
8.6, 4.23969e-11, 3.60403e-11, 2.15621e-11
8.7, 4.19585e-11, 3.60769e-11, 2.19639e-11
8.8, 4.15102e-11, 3.61665e-11, 2.23226e-11
8.9, 4.11365e-11, 3.61283e-11, 2.27344e-11
9, 4.0748e-11, 3.61616e-11, 2.30898e-11
9.1, 4.03162e-11, 3.62396e-11, 2.34435e-11
9.2, 3.99542e-11, 3.62097e-11, 2.38354e-11
9.3, 3.95789e-11, 3.62147e-11, 2.42057e-11
9.4, 3.91788e-11, 3.62379e-11, 2.45826e-11
9.5, 3.87736e-11, 3.62695e-11, 2.49562e-11
9.6, 3.84083e-11, 3.63193e-11, 2.52717e-11
9.7, 3.80313e-11, 3.63575e-11, 2.56105e-11
9.8, 3.7656e-11, 3.63874e-11, 2.59559e-11
9.9, 3.72758e-11, 3.64239e-11, 2.62996e-11
10, 3.69188e-11, 3.64621e-11, 2.66184e-11

0, 9.99993e-11, 0, 0
0.1, 9.9008e-11, 9.88021e-13, 3.32108e-15
0.2, 9.80615e-11, 1.92456e-12, 1.32843e-14
0.3, 9.70818e-11, 2.88104e-12, 3.65319e-14
0.4, 9.60971e-11, 3.83418e-12, 6.80821e-14
0.5, 9.51954e-11, 4.696e-12, 1.07935e-13
0.6, 9.42273e-11, 5.601e-12, 1.71036e-13
0.7, 9.32542e-11, 6.50931e-12, 2.35797e-13
0.8, 9.23758e-11, 7.31467e-12, 3.0886e-13
0.9, 9.14226e-11, 8.20472e-12, 3.71961e-13
1, 9.0521e-11, 9.02835e-12, 4.50006e-13
1.1, 8.96392e-11, 9.80714e-12, 5.5296e-13
1.2, 8.87741e-11, 1.05793e-11, 6.4595e-13
1.3, 8.79637e-11, 1.12651e-11, 7.7049e-13
1.4, 8.70621e-11, 1.20422e-11, 8.95031e-13
1.5, 8.61886e-11, 1.28061e-11, 1.00463e-12
1.6, 8.53368e-11, 1.35201e-11, 1.14245e-12
1.7, 8.44899e-11, 1.42358e-11, 1.27363e-12
1.8, 8.3638e-11, 1.49631e-11, 1.39817e-12
1.9, 8.27978e-11, 1.56174e-11, 1.58415e-12
2, 8.19559e-11, 1.63148e-11, 1.72862e-12
2.1, 8.11273e-11, 1.69392e-11, 1.93287e-12
2.2, 8.03103e-11, 1.75818e-11, 2.10722e-12
2.3, 7.94983e-11, 1.82161e-11, 2.2849e-12
2.4, 7.87693e-11, 1.87857e-11, 2.44431e-12
2.5, 7.80204e-11, 1.93586e-11, 2.62033e-12
2.6, 7.72649e-11, 1.98982e-11, 2.8362e-12
2.7, 7.65376e-11, 2.04396e-11, 3.02218e-12
2.8, 7.58136e-11, 2.09394e-11, 3.24635e-12
2.9, 7.49966e-11, 2.15704e-11, 3.43233e-12
3, 7.42576e-11, 2.21051e-11, 3.63658e-12
3.1, 7.35469e-11, 2.26049e-11, 3.84747e-12
3.2, 7.28346e-11, 2.3113e-11, 4.05172e-12
3.3, 7.21537e-11, 2.35896e-11, 4.25596e-12
3.4, 7.13965e-11, 2.41243e-11, 4.47847e-12
3.5, 7.06576e-11, 2.46042e-11, 4.73752e-12
3.6, 6.98854e-11, 2.51223e-11, 4.99158e-12
3.7, 6.91947e-11, 2.5564e-11, 5.24066e-12
3.8, 6.85105e-11, 2.59974e-11, 5.4914e-12
3.9, 6.77849e-11, 2.64889e-11, 5.72554e-12
4, 6.71705e-11, 2.68028e-11, 6.0261e-12
4.1, 6.64664e-11, 2.72113e-11, 6.32167e-12
4.2, 6.58337e-11, 2.76015e-11, 6.56411e-12
4.3, 6.51147e-11, 2.80133e-11, 6.87131e-12
4.4, 6.43857e-11, 2.84185e-11, 7.19512e-12
4.5, 6.37547e-11, 2.87556e-11, 7.48903e-12
4.6, 6.30806e-11, 2.91292e-11, 7.78959e-12
4.7, 6.23914e-11, 2.95128e-11, 8.09513e-12
4.8, 6.17438e-11, 2.98548e-11, 8.40067e-12
4.9, 6.11095e-11, 3.01919e-11, 8.6979e-12
5, 6.04635e-11, 3.05024e-11, 9.03333e-12
5.1, 5.9801e-11, 3.08196e-11, 9.37872e-12
5.2, 5.92646e-11, 3.10288e-11, 9.70585e-12
5.3, 5.86984e-11, 3.1268e-11, 1.0033e-11
5.4, 5.81504e-11, 3.14622e-11, 1.03867e-11
5.5, 5.75925e-11, 3.16914e-11, 1.07155e-11
5.6, 5.69947e-11, 3.19538e-11, 1.10509e-11
5.7, 5.64152e-11, 3.22294e-11, 1.13548e-11
5.8, 5.59103e-11, 3.24336e-11, 1.16553e-11
5.9, 5.53541e-11, 3.26412e-11, 1.2004e-11
6, 5.4743e-11, 3.29169e-11, 1.23395e-11
6.1, 5.41668e-11, 3.31925e-11, 1.264e-11
6.2, 5.36321e-11, 3.33934e-11, 1.29738e-11
6.3, 5.31323e-11, 3.36076e-11, 1.32594e-11
6.4, 5.25909e-11, 3.38219e-11, 1.35865e-11
6.5, 5.21011e-11, 3.39746e-11, 1.39236e-11
6.6, 5.15448e-11, 3.4227e-11, 1.42275e-11
6.7, 5.09918e-11, 3.44412e-11, 1.45662e-11
6.8, 5.0507e-11, 3.45923e-11, 1.49e-11
6.9, 5.0037e-11, 3.47152e-11, 1.52471e-11
7, 4.95206e-11, 3.48531e-11, 1.56257e-11
7.1, 4.90158e-11, 3.50042e-11, 1.59794e-11
7.2, 4.85293e-11, 3.51071e-11, 1.6363e-11
7.3, 4.80959e-11, 3.51785e-11, 1.67249e-11
7.4, 4.76243e-11, 3.52964e-11, 1.70786e-11
7.5, 4.7146e-11, 3.53861e-11, 1.74672e-11
7.6, 4.66861e-11, 3.54824e-11, 1.78309e-11
7.7, 4.62244e-11, 3.55854e-11, 1.81895e-11
7.8, 4.57777e-11, 3.56916e-11, 1.853e-11
7.9, 4.52796e-11, 3.58826e-11, 1.88372e-11
8, 4.47964e-11, 3.59905e-11, 1.92124e-11
8.1, 4.43829e-11, 3.60221e-11, 1.95944e-11
8.2, 4.38748e-11, 3.61831e-11, 1.99414e-11
8.3, 4.34082e-11, 3.62712e-11, 2.032e-11
8.4, 4.29316e-11, 3.63891e-11, 2.06787e-11
8.5, 4.25314e-11, 3.63791e-11, 2.10888e-11
8.6, 4.2098e-11, 3.64272e-11, 2.14741e-11
8.7, 4.16596e-11, 3.65153e-11, 2.18245e-11
8.8, 4.12328e-11, 3.65651e-11, 2.22014e-11
8.9, 4.0831e-11, 3.65534e-11, 2.26149e-11
9, 4.03959e-11, 3.65999e-11, 2.30034e-11
9.1, 4.0014e-11, 3.66381e-11, 2.33472e-11
9.2, 3.95989e-11, 3.67228e-11, 2.36776e-11
9.3, 3.92037e-11, 3.67477e-11, 2.40479e-11
9.4, 3.88334e-11, 3.6776e-11, 2.439e-11
9.5, 3.84149e-11, 3.67793e-11, 2.48051e-11
9.6, 3.80247e-11, 3.68225e-11, 2.51522e-11
9.7, 3.76179e-11, 3.6844e-11, 2.55374e-11
9.8, 3.72309e-11, 3.68258e-11, 2.59426e-11
9.9, 3.6854e-11, 3.68391e-11, 2.63063e-11
10, 3.65285e-11, 3.68108e-11, 2.666e-11

0, 9.99993e-11, 0, 0
0.1, 9.90013e-11, 9.88021e-13, 9.96323e-15
0.2, 9.80532e-11, 1.92124e-12, 2.49081e-14
0.3, 9.70436e-11, 2.89266e-12, 6.31005e-14
0.4, 9.60638e-11, 3.83751e-12, 9.79718e-14
0.5, 9.50609e-11, 4.79564e-12, 1.42806e-13
0.6, 9.41609e-11, 5.63753e-12, 2.00925e-13
0.7, 9.32276e-11, 6.50101e-12, 2.70668e-13
0.8, 9.22413e-11, 7.41265e-12, 3.45392e-13
0.9, 9.13164e-11, 8.27281e-12, 4.10153e-13
1, 9.03715e-11, 9.12632e-12, 5.01483e-13
1.1, 8.94698e-11, 9.94165e-12, 5.87831e-13
1.2, 8.85898e-11, 1.07221e-11, 6.87463e-13
1.3, 8.77545e-11, 1.14361e-11, 8.08683e-13
1.4, 8.69027e-11, 1.2185e-11, 9.11636e-13
1.5, 8.60209e-11, 1.29655e-11, 1.01293e-12
1.6, 8.51774e-11, 1.36878e-11, 1.13415e-12
1.7, 8.43404e-11, 1.4352e-11, 1.30684e-12
1.8, 8.35168e-11, 1.50478e-11, 1.43471e-12
1.9, 8.26965e-11, 1.56987e-11, 1.60408e-12
2, 8.18363e-11, 1.64277e-11, 1.73526e-12
2.1, 8.10559e-11, 1.70421e-11, 1.90132e-12
2.2, 8.02688e-11, 1.76764e-11, 2.05409e-12
2.3, 7.948e-11, 1.82759e-11, 2.24339e-12
2.4, 7.87079e-11, 1.88969e-11, 2.3945e-12
2.5, 7.79374e-11, 1.94582e-11, 2.60373e-12
2.6, 7.71138e-11, 2.00693e-11, 2.81627e-12
2.7, 7.63383e-11, 2.06571e-11, 3.00392e-12
2.8, 7.55396e-11, 2.12233e-11, 3.23639e-12
2.9, 7.48322e-11, 2.17298e-11, 3.43732e-12
3, 7.40733e-11, 2.22379e-11, 3.68806e-12
3.1, 7.33975e-11, 2.26896e-11, 3.91223e-12
3.2, 7.26569e-11, 2.32276e-11, 4.11482e-12
3.3, 7.18947e-11, 2.37806e-11, 4.32404e-12
3.4, 7.11906e-11, 2.42455e-11, 4.56316e-12
3.5, 7.04799e-11, 2.47088e-11, 4.81058e-12
3.6, 6.9839e-11, 2.51256e-11, 5.03475e-12
3.7, 6.91266e-11, 2.55789e-11, 5.2938e-12
3.8, 6.84923e-11, 2.59908e-11, 5.51631e-12
3.9, 6.78247e-11, 2.64092e-11, 5.76539e-12
4, 6.72087e-11, 2.67762e-11, 6.01447e-12
4.1, 6.65544e-11, 2.71565e-11, 6.28846e-12
4.2, 6.58786e-11, 2.75583e-11, 6.56245e-12
4.3, 6.5221e-11, 2.79768e-11, 6.80157e-12
4.4, 6.44953e-11, 2.84052e-11, 7.0988e-12
4.5, 6.38444e-11, 2.87572e-11, 7.3977e-12
4.6, 6.32732e-11, 2.90495e-11, 7.67667e-12
4.7, 6.26687e-11, 2.9345e-11, 7.98553e-12
4.8, 6.2046e-11, 2.96755e-11, 8.27779e-12
4.9, 6.13984e-11, 3.00342e-11, 8.56672e-12
5, 6.07409e-11, 3.04011e-11, 8.85732e-12
5.1, 6.01215e-11, 3.07565e-11, 9.12134e-12
5.2, 5.95071e-11, 3.10571e-11, 9.43518e-12
5.3, 5.88927e-11, 3.12895e-11, 9.81711e-12
5.4, 5.82833e-11, 3.15702e-11, 1.01459e-11
5.5, 5.76838e-11, 3.18109e-11, 1.05046e-11
5.6, 5.71043e-11, 3.21049e-11, 1.07902e-11
5.7, 5.65264e-11, 3.23872e-11, 1.10858e-11
5.8, 5.6005e-11, 3.25881e-11, 1.14062e-11
5.9, 5.53972e-11, 3.28754e-11, 1.17267e-11
6, 5.48459e-11, 3.31195e-11, 1.20339e-11
6.1, 5.42913e-11, 3.33602e-11, 1.23478e-11
6.2, 5.37085e-11, 3.36176e-11, 1.26732e-11
6.3, 5.3212e-11, 3.3792e-11, 1.29954e-11
6.4, 5.26839e-11, 3.3973e-11, 1.33424e-11
6.5, 5.21692e-11, 3.41473e-11, 1.36828e-11
6.6, 5.16594e-11, 3.42984e-11, 1.40415e-11
6.7, 5.11712e-11, 3.44396e-11, 1.43886e-11
6.8, 5.06315e-11, 3.46156e-11, 1.47522e-11
6.9, 5.01616e-11, 3.47518e-11, 1.5086e-11
7, 4.97016e-11, 3.48564e-11, 1.54414e-11
7.1, 4.92034e-11, 3.5039e-11, 1.57569e-11
7.2, 4.87202e-11, 3.52001e-11, 1.6079e-11
7.3, 4.82403e-11, 3.52914e-11, 1.64676e-11
7.4, 4.77637e-11, 3.54625e-11, 1.67731e-11
7.5, 4.73254e-11, 3.55023e-11, 1.71716e-11
7.6, 4.68571e-11, 3.56401e-11, 1.75021e-11
7.7, 4.63971e-11, 3.57647e-11, 1.78375e-11
7.8, 4.59421e-11, 3.58826e-11, 1.81746e-11
7.9, 4.54705e-11, 3.59606e-11, 1.85681e-11
8, 4.50073e-11, 3.60071e-11, 1.89849e-11
8.1, 4.45722e-11, 3.60935e-11, 1.93337e-11
8.2, 4.40989e-11, 3.62363e-11, 1.96641e-11
8.3, 4.36805e-11, 3.62894e-11, 2.00294e-11
8.4, 4.32637e-11, 3.63625e-11, 2.03732e-11
8.5, 4.28253e-11, 3.64405e-11, 2.07335e-11
8.6, 4.24085e-11, 3.65136e-11, 2.10772e-11
8.7, 4.19369e-11, 3.66248e-11, 2.14376e-11
8.8, 4.15284e-11, 3.66282e-11, 2.18427e-11
8.9, 4.11282e-11, 3.66481e-11, 2.2223e-11
9, 4.07314e-11, 3.66564e-11, 2.26116e-11
9.1, 4.03395e-11, 3.6663e-11, 2.29968e-11
9.2, 3.99476e-11, 3.6663e-11, 2.33887e-11
9.3, 3.95308e-11, 3.66863e-11, 2.37822e-11
9.4, 3.91555e-11, 3.67311e-11, 2.41127e-11
9.5, 3.87752e-11, 3.67228e-11, 2.45013e-11
9.6, 3.83369e-11, 3.68258e-11, 2.48367e-11
9.7, 3.79682e-11, 3.68142e-11, 2.52169e-11
9.8, 3.7583e-11, 3.68092e-11, 2.56072e-11
9.9, 3.71994e-11, 3.68374e-11, 2.59625e-11
10, 3.68573e-11, 3.67909e-11, 2.63511e-11

0, 9.99993e-11, 0, 0
0.1, 9.90229e-11, 9.69755e-13, 6.64216e-15
0.2, 9.80017e-11, 1.97936e-12, 1.82659e-14
0.3, 9.70402e-11, 2.91757e-12, 4.15135e-14
0.4, 9.60223e-11, 3.90061e-12, 7.63848e-14
0.5, 9.51057e-11, 4.76575e-12, 1.27862e-13
0.6, 9.41791e-11, 5.63919e-12, 1.80999e-13
0.7, 9.3226e-11, 6.54584e-12, 2.27494e-13
0.8, 9.2326e-11, 7.37944e-12, 2.93915e-13
0.9, 9.1421e-11, 8.19144e-12, 3.86906e-13
1, 9.05243e-11, 8.99348e-12, 4.81556e-13
1.1, 8.96243e-11, 9.79884e-12, 5.76207e-13
1.2, 8.87226e-11, 1.06092e-11, 6.67537e-13
1.3, 8.78973e-11, 1.13548e-11, 7.47243e-13
1.4, 8.69873e-11, 1.21435e-11, 8.68462e-13
1.5, 8.60558e-11, 1.29588e-11, 9.847e-13
1.6, 8.52139e-11, 1.36729e-11, 1.11256e-12
1.7, 8.43969e-11, 1.43537e-11, 1.24873e-12
1.8, 8.36198e-11, 1.5008e-11, 1.37161e-12
1.9, 8.27862e-11, 1.56987e-11, 1.51441e-12
2, 8.19576e-11, 1.63497e-11, 1.69209e-12
2.1, 8.10908e-11, 1.70786e-11, 1.82991e-12
2.2, 8.03319e-11, 1.76847e-11, 1.98268e-12
2.3, 7.95133e-11, 1.8339e-11, 2.14708e-12
2.4, 7.87378e-11, 1.89401e-11, 2.32143e-12
2.5, 7.7944e-11, 1.95462e-11, 2.50907e-12
2.6, 7.71569e-11, 2.01706e-11, 2.67181e-12
2.7, 7.63898e-11, 2.07302e-11, 2.87937e-12
2.8, 7.56641e-11, 2.124e-11, 3.09524e-12
2.9, 7.4897e-11, 2.18079e-11, 3.29451e-12
3, 7.4153e-11, 2.23409e-11, 3.5054e-12
3.1, 7.34324e-11, 2.28656e-11, 3.70134e-12
3.2, 7.26851e-11, 2.33605e-11, 3.95374e-12
3.3, 7.20026e-11, 2.38221e-11, 4.1746e-12
3.4, 7.135e-11, 2.42422e-11, 4.40707e-12
3.5, 7.06775e-11, 2.4654e-11, 4.66778e-12
3.6, 6.99735e-11, 2.51356e-11, 4.89029e-12
3.7, 6.93175e-11, 2.55175e-11, 5.16428e-12
3.8, 6.86467e-11, 2.58961e-11, 5.45653e-12
3.9, 6.79476e-11, 2.63494e-11, 5.70229e-12
4, 6.72485e-11, 2.67878e-11, 5.963e-12
4.1, 6.65743e-11, 2.71996e-11, 6.22536e-12
4.2, 6.59201e-11, 2.76048e-11, 6.47444e-12
4.3, 6.52974e-11, 2.79834e-11, 6.71854e-12
4.4, 6.46763e-11, 2.83271e-11, 6.99585e-12
4.5, 6.4047e-11, 2.87157e-11, 7.23663e-12
4.6, 6.33944e-11, 2.90628e-11, 7.54217e-12
4.7, 6.28448e-11, 2.92653e-11, 7.88922e-12
4.8, 6.22553e-11, 2.95476e-11, 8.19642e-12
4.9, 6.16857e-11, 2.982e-11, 8.49366e-12
5, 6.1073e-11, 3.01023e-11, 8.8241e-12
5.1, 6.05117e-11, 3.03281e-11, 9.15953e-12
5.2, 5.99621e-11, 3.05821e-11, 9.45511e-12
5.3, 5.93925e-11, 3.08561e-11, 9.75069e-12
5.4, 5.87549e-11, 3.11833e-11, 1.00612e-11
5.5, 5.81189e-11, 3.14772e-11, 1.04033e-11
5.6, 5.75642e-11, 3.17279e-11, 1.07072e-11
5.7, 5.70179e-11, 3.19637e-11, 1.10177e-11
5.8, 5.6455e-11, 3.22676e-11, 1.12767e-11
5.9, 5.58771e-11, 3.25349e-11, 1.15872e-11
6, 5.53541e-11, 3.27525e-11, 1.18928e-11
6.1, 5.48277e-11, 3.29551e-11, 1.22166e-11
6.2, 5.43029e-11, 3.3141e-11, 1.25553e-11
6.3, 5.38131e-11, 3.33137e-11, 1.28725e-11
6.4, 5.33116e-11, 3.34881e-11, 1.31996e-11
6.5, 5.28201e-11, 3.36475e-11, 1.35317e-11
6.6, 5.22821e-11, 3.38866e-11, 1.38306e-11
6.7, 5.17723e-11, 3.40577e-11, 1.41694e-11
6.8, 5.12907e-11, 3.41457e-11, 1.45629e-11
6.9, 5.07594e-11, 3.43051e-11, 1.49349e-11
7, 5.02579e-11, 3.4428e-11, 1.53135e-11
7.1, 4.97165e-11, 3.46704e-11, 1.56124e-11
7.2, 4.92134e-11, 3.48082e-11, 1.59777e-11
7.3, 4.86837e-11, 3.50125e-11, 1.63032e-11
7.4, 4.81706e-11, 3.51436e-11, 1.66851e-11
7.5, 4.76874e-11, 3.52948e-11, 1.70172e-11
7.6, 4.72158e-11, 3.5406e-11, 1.73775e-11
7.7, 4.67226e-11, 3.55322e-11, 1.77445e-11
7.8, 4.62128e-11, 3.56684e-11, 1.81181e-11
7.9, 4.57794e-11, 3.57265e-11, 1.84934e-11
8, 4.53493e-11, 3.57863e-11, 1.88637e-11
8.1, 4.48794e-11, 3.58826e-11, 1.92373e-11
8.2, 4.44128e-11, 3.59789e-11, 1.96076e-11
8.3, 4.39993e-11, 3.60387e-11, 1.99613e-11
8.4, 4.35244e-11, 3.61416e-11, 2.03333e-11
8.5, 4.30628e-11, 3.62396e-11, 2.0697e-11
8.6, 4.25795e-11, 3.63807e-11, 2.1039e-11
8.7, 4.21744e-11, 3.63658e-11, 2.14591e-11
8.8, 4.17941e-11, 3.63658e-11, 2.18394e-11
8.9, 4.13507e-11, 3.64588e-11, 2.21898e-11
9, 4.09323e-11, 3.65269e-11, 2.25402e-11
9.1, 4.05022e-11, 3.66149e-11, 2.28822e-11
9.2, 4.01236e-11, 3.6683e-11, 2.31927e-11
9.3, 3.96819e-11, 3.67992e-11, 2.35182e-11
9.4, 3.92983e-11, 3.67776e-11, 2.39234e-11
9.5, 3.88483e-11, 3.68773e-11, 2.42738e-11
9.6, 3.84382e-11, 3.6932e-11, 2.46291e-11
9.7, 3.80214e-11, 3.69586e-11, 2.50193e-11
9.8, 3.76643e-11, 3.68773e-11, 2.54577e-11
9.9, 3.72774e-11, 3.68806e-11, 2.58413e-11
10, 3.68939e-11, 3.69105e-11, 2.6195e-11

0, 9.99993e-11, 0, 0
0.1, 9.90445e-11, 9.51489e-13, 3.32108e-15
0.2, 9.80532e-11, 1.93287e-12, 1.32843e-14
0.3, 9.70635e-11, 2.88436e-12, 5.14767e-14
0.4, 9.60954e-11, 3.81426e-12, 8.96691e-14
0.5, 9.51572e-11, 4.69102e-12, 1.51109e-13
0.6, 9.41692e-11, 5.63089e-12, 1.99265e-13
0.7, 9.33157e-11, 6.41134e-12, 2.72328e-13
0.8, 9.24655e-11, 7.19512e-12, 3.3875e-13
0.9, 9.16352e-11, 7.95564e-12, 4.08493e-13
1, 9.07601e-11, 8.74606e-12, 4.9318e-13
1.1, 8.98086e-11, 9.60622e-12, 5.8451e-13
1.2, 8.89235e-11, 1.03701e-11, 7.05729e-13
1.3, 8.80418e-11, 1.11588e-11, 7.98719e-13
1.4, 8.71335e-11, 1.19526e-11, 9.13296e-13
1.5, 8.6275e-11, 1.26865e-11, 1.03784e-12
1.6, 8.54214e-11, 1.34022e-11, 1.17566e-12
1.7, 8.45165e-11, 1.4191e-11, 1.2919e-12
1.8, 8.36795e-11, 1.48801e-11, 1.43969e-12
1.9, 8.29008e-11, 1.55244e-11, 1.57419e-12
2, 8.21153e-11, 1.61554e-11, 1.72862e-12
2.1, 8.13382e-11, 1.67748e-11, 1.88637e-12
2.2, 8.05694e-11, 1.73825e-11, 2.04744e-12
2.3, 7.98072e-11, 1.79637e-11, 2.22844e-12
2.4, 7.90882e-11, 1.85133e-11, 2.39782e-12
2.5, 7.8316e-11, 1.90763e-11, 2.60705e-12
2.6, 7.75605e-11, 1.96575e-11, 2.7814e-12
2.7, 7.68331e-11, 2.0144e-11, 3.02218e-12
2.8, 7.60809e-11, 2.06837e-11, 3.23473e-12
2.9, 7.52955e-11, 2.12516e-11, 3.45226e-12
3, 7.4515e-11, 2.18344e-11, 3.64986e-12
3.1, 7.37379e-11, 2.24073e-11, 3.85411e-12
3.2, 7.2979e-11, 2.29686e-11, 4.05172e-12
3.3, 7.22301e-11, 2.34883e-11, 4.28087e-12
3.4, 7.15211e-11, 2.39649e-11, 4.51335e-12
3.5, 7.09017e-11, 2.43568e-11, 4.74084e-12
3.6, 7.02126e-11, 2.47902e-11, 4.99656e-12
3.7, 6.95135e-11, 2.52252e-11, 5.26059e-12
3.8, 6.88044e-11, 2.56686e-11, 5.52627e-12
3.9, 6.80688e-11, 2.61402e-11, 5.7903e-12
4, 6.74029e-11, 2.65304e-11, 6.06595e-12
4.1, 6.67719e-11, 2.68908e-11, 6.33662e-12
4.2, 6.6116e-11, 2.72196e-11, 6.66374e-12
4.3, 6.54286e-11, 2.76878e-11, 6.88293e-12
4.4, 6.47693e-11, 2.80614e-11, 7.16855e-12
4.5, 6.41184e-11, 2.83919e-11, 7.48903e-12
4.6, 6.34758e-11, 2.87406e-11, 7.78295e-12
4.7, 6.28398e-11, 2.90428e-11, 8.11671e-12
4.8, 6.22403e-11, 2.93816e-11, 8.37742e-12
4.9, 6.16807e-11, 2.96091e-11, 8.70953e-12
5, 6.1063e-11, 2.99445e-11, 8.99182e-12
5.1, 6.04669e-11, 3.025e-11, 9.28241e-12
5.2, 5.99272e-11, 3.04692e-11, 9.6029e-12
5.3, 5.93228e-11, 3.07665e-11, 9.9101e-12
5.4, 5.87299e-11, 3.10587e-11, 1.02107e-11
5.5, 5.80923e-11, 3.13344e-11, 1.05727e-11
5.6, 5.75094e-11, 3.15918e-11, 1.08981e-11
5.7, 5.69316e-11, 3.18608e-11, 1.1207e-11
5.8, 5.63222e-11, 3.21563e-11, 1.15208e-11
5.9, 5.57277e-11, 3.24453e-11, 1.18264e-11
6, 5.51681e-11, 3.26545e-11, 1.21767e-11
6.1, 5.46334e-11, 3.28554e-11, 1.25105e-11
6.2, 5.40788e-11, 3.30713e-11, 1.28493e-11
6.3, 5.35839e-11, 3.32739e-11, 1.31415e-11
6.4, 5.30642e-11, 3.34466e-11, 1.34886e-11
6.5, 5.25478e-11, 3.36541e-11, 1.37974e-11
6.6, 5.20064e-11, 3.38368e-11, 1.41561e-11
6.7, 5.14883e-11, 3.39912e-11, 1.45198e-11
6.8, 5.09802e-11, 3.41257e-11, 1.48934e-11
6.9, 5.0487e-11, 3.42984e-11, 1.52139e-11
7, 4.99789e-11, 3.44612e-11, 1.55593e-11
7.1, 4.94924e-11, 3.46106e-11, 1.58963e-11
7.2, 4.90091e-11, 3.47617e-11, 1.62284e-11
7.3, 4.85193e-11, 3.48746e-11, 1.66054e-11
7.4, 4.80411e-11, 3.49577e-11, 1.70006e-11
7.5, 4.75645e-11, 3.50457e-11, 1.73892e-11
7.6, 4.70779e-11, 3.51536e-11, 1.77678e-11
7.7, 4.66047e-11, 3.52997e-11, 1.80949e-11
7.8, 4.61314e-11, 3.53994e-11, 1.84685e-11
7.9, 4.57163e-11, 3.54459e-11, 1.88372e-11
8, 4.52829e-11, 3.55007e-11, 1.92158e-11
8.1, 4.48794e-11, 3.55538e-11, 1.95661e-11
8.2, 4.44128e-11, 3.57016e-11, 1.9885e-11
8.3, 4.40192e-11, 3.57531e-11, 2.0227e-11
8.4, 4.36058e-11, 3.57863e-11, 2.06073e-11
8.5, 4.31275e-11, 3.58892e-11, 2.09826e-11
8.6, 4.27008e-11, 3.59623e-11, 2.13363e-11
8.7, 4.22458e-11, 3.60486e-11, 2.17049e-11
8.8, 4.18107e-11, 3.61001e-11, 2.20885e-11
8.9, 4.13673e-11, 3.61981e-11, 2.24339e-11
9, 4.1002e-11, 3.62213e-11, 2.2776e-11
9.1, 4.05852e-11, 3.62911e-11, 2.3123e-11
9.2, 4.01635e-11, 3.63641e-11, 2.34717e-11
9.3, 3.9735e-11, 3.64223e-11, 2.3842e-11
9.4, 3.93332e-11, 3.64522e-11, 2.4214e-11
9.5, 3.89795e-11, 3.64654e-11, 2.45544e-11
9.6, 3.86075e-11, 3.64306e-11, 2.49612e-11
9.7, 3.82289e-11, 3.64389e-11, 2.53315e-11
9.8, 3.78686e-11, 3.6414e-11, 2.57168e-11
9.9, 3.75298e-11, 3.64239e-11, 2.60456e-11
